pd_timestamp,relative_timestamp,activity,activity_file,case_id,path
352025,5974935,open,open | GatewayServerApplication.java,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/gateway-server/src/main/java/tv/comnata/gatewayserver/GatewayServerApplication.java\0"""
352320,5983850,stat64,stat64 | anchors.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/anchors.xml\0"""
353592,6083310,open,open | MainServiceApplication.kt,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/main-service/src/main/kotlin/tv/comnata/mainservice/MainServiceApplication.kt\0"""
353773,6106630,open,open | VideoServiceApplication.java,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/video-service/src/main/java/tv/comnata/videoservice/VideoServiceApplication.java\0"""
371425,115970660,stat64,stat64 | databaseColors.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/databaseColors.xml\0"""
371504,3787077,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371648,3794264,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371753,115973701,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371807,115975242,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371848,115976564,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371875,115977664,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
371905,115978807,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372067,115992715,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372098,115993286,stat64,stat64 | usage.statistics,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/usage.statistics.xml\0"""
372117,115994522,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372294,116010238,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372323,116011215,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372352,116013182,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372375,116014600,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372398,116015905,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
372428,116017541,access,access | kotlinc.xml,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/kotlinc.xml\0"""
373347,3805305,access,access | icon.svg,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/icon.svg\0"""
373351,3805334,access,access | icon.png,5,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr5/.idea/icon.png\0"""
373353,3805395,access,access | icon.svg,4,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr4/.idea/icon.svg\0"""
373355,3805408,access,access | icon.png,4,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr4/.idea/icon.png\0"""
373357,3805431,access,access | icon.svg,3,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr3/.idea/icon.svg\0"""
373359,3805440,access,access | icon.png,3,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr3/.idea/icon.png\0"""
373361,3805455,access,access | icon.svg,2,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr2/.idea/icon.svg\0"""
373363,3805463,access,access | icon.png,2,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr2/.idea/icon.png\0"""
373366,3805488,access,access | icon.svg,1,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr1/.idea/icon.svg\0"""
373368,3805502,access,access | icon.png,1,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr1/.idea/icon.png\0"""
383677,96471039,getattrlist,getattrlist | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
383678,96471085,stat64,stat64 | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
383679,96471118,access,access | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
383680,96471130,stat64,stat64 | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
383681,96471219,getattrlist,getattrlist | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
383682,96471247,stat64,stat64 | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
383683,96471259,access,access | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
383685,96471267,stat64,stat64 | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
383697,96471731,getattrlist,getattrlist | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
383698,96471753,stat64,stat64 | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
383699,96471761,access,access | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
383700,96471774,stat64,stat64 | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
383701,96471826,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
383702,96471846,stat64,stat64 | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
383703,96471872,access,access | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
383704,96471877,stat64,stat64 | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
383705,96471911,getattrlist,getattrlist | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
383706,96471930,stat64,stat64 | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
383707,96471942,access,access | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
383708,96471948,stat64,stat64 | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
385352,116340382,lstat,lstat | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
385355,116340474,lstat,lstat | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
385358,116340571,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
385360,116340636,lstat,lstat | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
385361,116340669,lstat,lstat | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
385425,6612132,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
385426,6612157,lstat,lstat | mvnw.cmd,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/mvnw.cmd\0"""
385427,6612181,lstat,lstat | README.md,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/README.md\0"""
385429,6612229,lstat,lstat | config.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/_config.yml\0"""
385435,6612381,lstat,lstat | compose.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/docker-compose.yml\0"""
386473,464546,stat64,stat64 | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
386474,464595,stat64,stat64 | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
386525,466164,stat64,stat64 | modules.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/modules.xml\0"""
386626,1466948,stat64,stat64 | settings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/inspectionProfiles/profiles_settings.xml\0"""
386649,1467148,stat64,stat64 | intellij.yaml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/intellij.yaml\0"""
386652,1467169,open,open | intellij.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/intellij.yml\0"""
386680,455383,stat64,stat64 | codeStyleSettings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/codeStyleSettings.xml\0"""
386707,839702,stat64,stat64 | webServers.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/webServers.xml\0"""
386740,840313,stat64,stat64 | gradle.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/gradle.xml\0"""
386748,14886,stat64,stat64 | vcs.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/vcs.xml\0"""
386785,841033,stat64,stat64 | ant.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/ant.xml\0"""
386815,841826,stat64,stat64 | dataSources.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/dataSources.xml\0"""
386837,7128,stat64,stat64 | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
386969,322743,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/pom.xml\0"""
386980,6646457,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/pom.xml\0"""
386985,322790,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/pom.xml\0"""
386995,6646655,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/pom.xml\0"""
387000,322831,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/pom.xml\0"""
387010,6646792,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/pom.xml\0"""
387015,322869,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/pom.xml\0"""
387025,6646920,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/pom.xml\0"""
387030,322907,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/pom.xml\0"""
387040,6647047,getattrlist,getattrlist | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/pom.xml\0"""
387044,322994,lstat,lstat | profiles.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/profiles.xml\0"""
387066,323082,lstat,lstat | jvm.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/.mvn/jvm.config\0"""
387073,323156,lstat,lstat | maven.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/.mvn/maven.config\0"""
387077,6647570,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/pom.xml\0"""
387080,6647722,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/pom.xml\0"""
387185,323357,lstat,lstat | profiles.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/profiles.xml\0"""
387209,323487,lstat,lstat | jvm.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/.mvn/jvm.config\0"""
387216,323535,lstat,lstat | maven.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/.mvn/maven.config\0"""
387220,6654537,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/pom.xml\0"""
387223,6654711,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/eureka-server/pom.xml\0"""
387301,323646,lstat,lstat | profiles.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/profiles.xml\0"""
387323,323749,lstat,lstat | jvm.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/.mvn/jvm.config\0"""
387330,323801,lstat,lstat | maven.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/.mvn/maven.config\0"""
387334,6660176,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/pom.xml\0"""
387337,6660304,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/pom.xml\0"""
387416,323881,lstat,lstat | profiles.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/profiles.xml\0"""
387438,323955,lstat,lstat | jvm.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/.mvn/jvm.config\0"""
387445,323996,lstat,lstat | maven.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/.mvn/maven.config\0"""
387449,6665198,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/pom.xml\0"""
387452,6665310,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/pom.xml\0"""
387534,324131,lstat,lstat | profiles.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/profiles.xml\0"""
387556,324242,lstat,lstat | jvm.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/.mvn/jvm.config\0"""
387563,324284,lstat,lstat | maven.config,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/.mvn/maven.config\0"""
387567,6670707,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/pom.xml\0"""
387570,6670808,open,open | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/pom.xml\0"""
388075,116368408,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/maven-wrapper.properties\0"""
388083,116368466,getattrlist,getattrlist | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/maven-wrapper.properties\0"""
388084,116368552,open,open | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/maven-wrapper.properties\0"""
388239,116375239,stat64,stat64 | deployment.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/deployment.xml\0"""
389748,508371,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/pom.xml\0"""
389909,508937,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/.mvn/wrapper/maven-wrapper.properties\0"""
389923,6682761,getattrlist,getattrlist | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/.mvn/wrapper/maven-wrapper.properties\0"""
389931,509006,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/.mvn/wrapper/maven-wrapper.properties\0"""
390129,1264815,stat64,stat64 | jsonCatalog.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/jsonCatalog.xml\0"""
390140,509642,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/.mvn/wrapper/maven-wrapper.properties\0"""
390147,1265102,stat64,stat64 | jsonSchemas.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/jsonSchemas.xml\0"""
390282,6683703,getattrlist,getattrlist | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/.mvn/wrapper/maven-wrapper.properties\0"""
390344,78259,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/.mvn/wrapper/maven-wrapper.properties\0"""
390377,78333,lstat,lstat | MavenWrapperDownloader.java,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/MavenWrapperDownloader.java\0"""
390418,509989,lstat,lstat | wrapper.jar,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/maven-wrapper.jar\0"""
390555,78660,lstat,lstat | analysis.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.github/workflows/detekt-analysis.yml\0"""
390556,510227,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/video-service/pom.xml\0"""
390688,510867,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/.mvn/wrapper/maven-wrapper.properties\0"""
390716,6684722,getattrlist,getattrlist | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/.mvn/wrapper/maven-wrapper.properties\0"""
390724,510937,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/.mvn/wrapper/maven-wrapper.properties\0"""
390740,78705,lstat,lstat | maven.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.github/workflows/maven.yml\0"""
390762,78750,lstat,lstat | analysis.yml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.github/workflows/codeql-analysis.yml\0"""
390852,78946,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/main-service/pom.xml\0"""
390952,511705,lstat,lstat | wrapper.properties,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.mvn/wrapper/maven-wrapper.properties\0"""
391065,79577,lstat,lstat | pom.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/gateway-server/pom.xml\0"""
391136,511812,lstat,lstat | AuthServerApplication.java,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/auth-server/src/main/java/tv/comnata/authserver/AuthServerApplication.java\0"""
454200,117845011,access,access | kotlinc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/kotlinc.xml\0"""
454547,117858547,stat64,stat64 | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454549,117858616,open,open | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454558,117859088,lstat,lstat | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454637,117859970,open,open | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454721,117861222,open,open | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml.tmp\0"""
454731,117861343,access,access | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454733,117861441,rename,rename | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454735,117861499,rename,rename | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml.tmp\0"""
454736,117861519,lstat64,lstat64 | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml~\0"""
454737,117861549,unlink,unlink | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml~\0"""
454738,117861581,lstat,lstat | workspace.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/workspace.xml\0"""
454843,117862371,lstat,lstat | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
454851,117862454,lstat,lstat | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
454870,117862692,stat64,stat64 | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
454873,117862768,open,open | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
454886,117863279,lstat,lstat | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
454997,117864770,open,open | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
455065,117866296,open,open | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml.tmp\0"""
455068,117866416,access,access | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
455069,117866560,rename,rename | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
455070,117866633,rename,rename | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml.tmp\0"""
455072,117866677,lstat64,lstat64 | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml~\0"""
455074,117866732,unlink,unlink | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml~\0"""
455075,117866783,lstat,lstat | misc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/misc.xml\0"""
455201,117868398,lstat,lstat | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455209,117868468,lstat,lstat | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455222,117868645,stat64,stat64 | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455224,117868712,open,open | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455230,117869170,lstat,lstat | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455332,117870378,open,open | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455385,117871699,open,open | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml.tmp\0"""
455390,117871781,access,access | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455391,117871863,rename,rename | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455392,117871939,rename,rename | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml.tmp\0"""
455393,117871968,lstat64,lstat64 | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml~\0"""
455394,117872001,unlink,unlink | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml~\0"""
455395,117872033,lstat,lstat | compiler.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/compiler.xml\0"""
455501,117872713,lstat,lstat | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455509,117872788,lstat,lstat | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455520,117872979,stat64,stat64 | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455526,117873092,open,open | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455533,117873564,lstat,lstat | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455633,117874809,open,open | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455703,117876146,open,open | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml.tmp\0"""
455708,117876239,access,access | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455709,117876326,rename,rename | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455711,117876383,rename,rename | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml.tmp\0"""
455712,117876400,lstat64,lstat64 | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml~\0"""
455713,117876430,unlink,unlink | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml~\0"""
455715,117876467,lstat,lstat | encodings.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/encodings.xml\0"""
455873,117878153,lstat,lstat | kotlinc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/kotlinc.xml\0"""
455881,117878235,lstat,lstat | kotlinc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/kotlinc.xml\0"""
455894,117878419,stat64,stat64 | kotlinc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/kotlinc.xml\0"""
455896,117878488,open,open | kotlinc.xml,6,"""/Users/vakosta/Developer/IdeaProjects/Comnata_nmbr6/.idea/kotlinc.xml\0"""
